1202									
954	4094.63	4052600	1.31617	1.09635	4293.55	0.00152428	0.153168	4.63655	3.00007
960	4479.29	4052810	1.33073	0.877867	4320.87	0.00136285	2.13096	5.77609	3.00236
966	4128.14	4052300	1.33296	1.08356	4337.78	0.00143837	2.76712	7.17915	2.98889
972	4233.45	4051980	1.33228	0.452804	4364.97	0.00143135	1.5345	7.0397	2.99643
978	4459.86	4051310	1.33691	1.00587	4383.71	0.00153059	1.72879	5.45699	3.01489
984	4376.36	4051300	1.35015	0.554714	4409.14	0.00151788	1E-010	6.13272	2.98992
990	4488.81	4050870	1.36273	1.19273	4432.19	0.00140546	3.38439	5.82489	3.00097
996	4417.32	4050440	1.37337	0.720878	4456.67	0.00144027	2.9687	4.99388	2.99885
1002	4247.17	4050150	1.38375	0.415109	4481.42	0.0013603	2.24964	7.04218	2.99406
1008	4548.92	4049710	1.39521	0.995476	4503.02	0.00134288	3.13403	5.93712	2.99071
1014	4245.56	4049220	1.40071	1.26086	4523.23	0.00135497	2.00584	6.1058	3.00978
1020	4448.58	4048970	1.40864	0.743845	4542.21	0.00131325	1.67223	7.02386	2.99124
1026	4520.71	4048800	1.41692	0.838676	4563.82	0.0014559	2.02573	7.00399	2.99298
1032	4535.79	4048480	1.42172	0.883256	4587.72	0.00148699	1.25388	6.38123	2.99841
1038	4563.5	4047900	1.44156	0.561039	4602.98	0.00153179	0.826521	6.30612	3.00155
1044	4718.02	4047850	1.43642	1.34859	4623.14	0.001573	2.91516	6.8582	3.01163
1050	4676.69	4046640	1.44223	0.802581	4641.32	0.00164775	2.02344	5.21321	2.99971
1056	4542.45	4046530	1.44916	0.857599	4662.22	0.00173647	3.36877	6.03309	2.987
1062	4784.14	4045970	1.46138	0.639965	4680.95	0.00168601	2.81685	6.52897	2.98758
1068	4609.62	4046030	1.47389	0.948381	4702.74	0.00167009	4.00611	8.76793	3.01
1074	4726.46	4045480	1.48624	0.695392	4727.73	0.0016603	2.52026	5.17525	2.98971
1080	4703.59	4045280	1.50223	1.16329	4743.43	0.00162715	2.21254	6.27139	3.02223
1086	4821.23	4045000	1.52587	1.06482	4767.04	0.00161627	2.17984	6.83585	3.0096
1092	4979.78	4044240	1.50741	0.874128	4794.72	0.00177304	1.1212	8.75482	3.00659
1098	4844.52	4043840	1.5272	1.18853	4816.46	0.00167967	1.65549	7.79082	3.01383
1104	4725.15	4043370	1.54652	0.622158	4843.48	0.00149274	1.5057	8.00567	3.00537
1110	5072.86	4043210	1.55565	1.00945	4867.12	0.00140712	2.00556	6.86146	2.98548
1116	4951.6	4042820	1.57671	0.971934	4882.07	0.00143683	2.13753	6.87204	2.99733
1122	5046.4	4042190	1.57853	0.900591	4908.26	0.00159253	3.31255	8.50978	3.00831
1128	4914.15	4041320	1.58235	0.930742	4924.9	0.00167147	2.11718	7.72848	3.00754
1134	4933.72	4041380	1.5955	0.838749	4944.1	0.00171786	4.90606	6.15207	2.98697
1140	4739.54	4040930	1.6101	0.958297	4961.35	0.00179205	2.8825	8.21302	2.99259
1146	4998.84	4040710	1.60109	0.663351	4985.77	0.00195005	1.4017	8.05323	3.00286
1152	5041.32	4039790	1.61208	0.817842	5007.38	0.0019214	3.97754	9.77683	3.00234
1158	5212.51	4039640	1.63526	0.889492	5025.55	0.00188163	2.73286	7.65506	3.0009
1164	4886.63	4039130	1.63976	0.574382	5049.27	0.0018805	0.166034	6.92823	2.99279
1170	4923.66	4038740	1.65076	0.651965	5067.31	0.00196539	3.35036	8.30374	3.00301
1176	4987.8	4038280	1.66866	0.938116	5089.69	0.0019064	1.61086	6.48394	3.00822
1182	5020.38	4037700	1.67448	0.740567	5113.73	0.00191733	5.1613	8.69652	2.98736
1188	4992.68	4037350	1.6884	0.891728	5132.06	0.00190094	5.37982	8.40526	2.99645
1194	5091.82	4037010	1.69445	0.900419	5159.23	0.00194827	1.28795	10.6633	3.00535
1200	5176.66	4036560	1.7127	1.01042	5178.52	0.00191819	1.84983	8.1758	3.00285
1206	5309.3	4036040	1.731	0.728306	5174.61	0.00182729	4.40789	9.02511	2.99261
1212	4987.23	4035790	1.72692	0.847263	5171.25	0.00190674	3.62952	5.46249	2.98617
1218	5208.32	4035290	1.7474	1.10636	5172.72	0.00187305	2.05314	8.1054	3.00469
1224	5219.92	4034190	1.75553	0.713096	5177.08	0.0017832	5.11808	9.14652	3.01425
1230	5251.69	4034230	1.77076	0.687872	5173.25	0.00186881	4.90791	9.0531	2.99629
1236	4982.55	4033690	1.77907	0.927443	5176.16	0.00189383	3.29945	6.92934	3.00011
1242	5120.28	4033190	1.78318	0.844616	5181.59	0.00180887	4.06802	7.60696	3.00211
1248	5204.1	4032860	1.7965	0.686823	5181.07	0.00178449	5.42531	9.81896	2.99293
1254	5328.14	4032220	1.81723	1.09598	5184.2	0.00183141	5.09599	8.97882	2.99819
1260	5242.65	4032100	1.81604	0.829986	5182.74	0.00189189	5.01011	8.41818	2.99504
1266	5311.05	4031270	1.83969	0.6549	5186	0.00194841	5.51252	8.66827	3.00179
1272	5242	4031260	1.83787	1.10347	5187.36	0.00209962	3.49265	8.42758	2.99935
1278	5151.01	4030760	1.85349	1.14062	5186.02	0.00204622	3.27373	7.75687	2.99709
1284	5210.51	4030130	1.87025	0.889684	5185.79	0.00209083	4.61888	9.72178	3.01873
1290	4954.45	4029370	1.87727	0.949032	5192.17	0.002126	3.49372	6.5829	2.99747
1296	5321.69	4029100	1.87807	1.07854	5191.19	0.00218328	5.0565	8.67923	3.00703
1302	5488.31	4028600	1.91075	0.687694	5191.16	0.00203815	4.45657	7.71683	3.01432
1308	5188.66	4028380	1.92012	0.91228	5186.75	0.00204442	3.60469	8.87372	3.00875
